Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
15.3075	0	0	343	LastDelay	0.000752144	752.144	1	1
15.3075	0	0	343	FullDelay	2.28264	2.28264e+06	2	1
15.3519	0	0	354	LastDelay	0.000761144	761.144	1	1
15.3519	0	0	354	FullDelay	2.02992	2.02992e+06	2	1
15.5448	0	0	77	LastDelay	0.000716144	716.144	1	1
15.5448	0	0	77	FullDelay	11.1398	1.11398e+07	7	1
15.5888	0	0	374	LastDelay	0.000761144	761.144	1	1
15.5888	0	0	374	FullDelay	0.000761144	761.144	1	1
15.6162	0	0	378	LastDelay	0.000743144	743.144	1	1
15.6162	0	0	378	FullDelay	0.000743144	743.144	1	1
15.6548	0	0	382	LastDelay	0.000761144	761.144	1	1
15.6548	0	0	382	FullDelay	0.000761144	761.144	1	1
15.677	0	0	384	LastDelay	0.000707144	707.144	1	1
15.677	0	0	384	FullDelay	0.000707144	707.144	1	1
15.7431	0	0	176	LastDelay	0.000752144	752.144	1	1
15.7431	0	0	176	FullDelay	7.8569	7.8569e+06	5	1
15.7597	0	0	386	LastDelay	0.000725144	725.144	1	1
15.7597	0	0	386	FullDelay	0.000725144	725.144	1	1
15.7986	0	0	361	LastDelay	0.000707144	707.144	1	1
15.7986	0	0	361	FullDelay	1.97578	1.97578e+06	2	1
15.9191	0	0	92	LastDelay	0.000761144	761.144	1	1
15.9191	0	0	92	FullDelay	11.0641	1.10641e+07	7	1
15.9354	0	0	366	LastDelay	0.000743144	743.144	1	1
15.9354	0	0	366	FullDelay	1.9354	1.9354e+06	2	1
16.0073	0	0	140	LastDelay	0.000743144	743.144	1	1
16.0073	0	0	140	FullDelay	9.50385	9.50385e+06	6	1
16.0184	0	0	367	LastDelay	0.000734144	734.144	1	1
16.0184	0	0	367	FullDelay	1.9853	1.9853e+06	2	1
16.0625	0	0	197	LastDelay	0.000707144	707.144	1	1
16.0625	0	0	197	FullDelay	7.74606	7.74606e+06	5	1
16.1953	0	0	222	LastDelay	0.000743144	743.144	1	1
16.1953	0	0	222	FullDelay	7.49952	7.49952e+06	5	1
16.2562	0	0	206	LastDelay	0.000716144	716.144	1	1
16.2562	0	0	206	FullDelay	7.70295	7.70295e+06	5	1
16.3328	0	0	255	LastDelay	0.000716144	716.144	1	1
16.3328	0	0	255	FullDelay	6.4974	6.4974e+06	4	1
16.3495	0	0	53	LastDelay	0.000743144	743.144	1	1
16.3495	0	0	53	FullDelay	12.3781	1.23781e+07	8	1
16.3549	0	0	216	LastDelay	0.000761144	761.144	1	1
16.3549	0	0	216	FullDelay	7.69215	7.69215e+06	5	1
16.4261	0	0	237	LastDelay	0.000734144	734.144	1	1
16.4261	0	0	237	FullDelay	7.41089	7.41089e+06	5	1
16.4702	0	0	267	LastDelay	0.000743144	743.144	1	1
16.4702	0	0	267	FullDelay	6.56322	6.56322e+06	4	1
16.5032	0	0	233	LastDelay	0.000743144	743.144	1	1
16.5032	0	0	233	FullDelay	7.57087	7.57087e+06	5	1
16.5362	0	0	274	LastDelay	0.000752144	752.144	1	1
16.5362	0	0	274	FullDelay	6.42531	6.42531e+06	4	1
16.5473	0	0	275	LastDelay	0.000752144	752.144	1	1
16.5473	0	0	275	FullDelay	6.43099	6.43099e+06	4	1
16.5528	0	0	276	LastDelay	0.000734144	734.144	1	1
16.5528	0	0	276	FullDelay	6.43104	6.43104e+06	4	1
16.6689	0	0	125	LastDelay	0.000752144	752.144	1	1
16.6689	0	0	125	FullDelay	10.6724	1.06724e+07	7	1
16.8985	0	0	133	LastDelay	0.000716144	716.144	1	1
16.8985	0	0	133	FullDelay	10.8579	1.08579e+07	7	1
16.9097	0	0	295	LastDelay	0.000752144	752.144	1	1
16.9097	0	0	295	FullDelay	6.51824	6.51824e+06	4	1
16.932	0	0	297	LastDelay	0.000761144	761.144	1	1
16.932	0	0	297	FullDelay	6.52417	6.52417e+06	4	1
16.9431	0	0	244	LastDelay	0.000743144	743.144	1	1
16.9431	0	0	244	FullDelay	7.6525	7.6525e+06	5	1
16.9761	0	0	113	LastDelay	0.000743144	743.144	1	1
16.9761	0	0	113	FullDelay	11.2201	1.12201e+07	7	1
17.0092	0	0	135	LastDelay	0.000689144	689.144	1	1
17.0092	0	0	135	FullDelay	10.6377	1.06377e+07	7	1
17.0204	0	0	136	LastDelay	0.000734144	734.144	1	1
17.0204	0	0	136	FullDelay	10.6378	1.06378e+07	7	1
17.0426	0	0	302	LastDelay	0.000761144	761.144	1	1
17.0426	0	0	302	FullDelay	6.29946	6.29946e+06	4	1
17.1084	0	0	249	LastDelay	0.000752144	752.144	1	1
17.1084	0	0	249	FullDelay	7.74027	7.74027e+06	5	1
17.1414	0	0	319	LastDelay	0.000752144	752.144	1	1
17.1414	0	0	319	FullDelay	6.01879	6.01879e+06	4	1
17.3121	0	0	172	LastDelay	0.000689144	689.144	1	1
17.3121	0	0	172	FullDelay	9.45923	9.45923e+06	6	1
17.3451	0	0	328	LastDelay	0.000734144	734.144	1	1
17.3451	0	0	328	FullDelay	5.85879	5.85879e+06	4	1
17.3891	0	0	368	LastDelay	0.000734144	734.144	1	1
17.3891	0	0	368	FullDelay	1.94463	1.94463e+06	2	1
17.411	0	0	38	LastDelay	0.000743144	743.144	1	1
17.411	0	0	38	FullDelay	14.4177	1.44177e+07	9	1
17.4217	0	0	332	LastDelay	0.000752144	752.144	1	1
17.4217	0	0	332	FullDelay	5.85267	5.85267e+06	4	1
17.4272	0	0	375	LastDelay	0.000725144	725.144	1	1
17.4272	0	0	375	FullDelay	1.83375	1.83375e+06	2	1
17.4438	0	0	370	LastDelay	0.000752144	752.144	1	1
17.4438	0	0	370	FullDelay	1.94374	1.94374e+06	2	1
17.4878	0	0	379	LastDelay	0.000743144	743.144	1	1
17.4878	0	0	379	FullDelay	1.86695	1.86695e+06	2	1
17.504	0	0	335	LastDelay	0.000725144	725.144	1	1
17.504	0	0	335	FullDelay	5.90763	5.90763e+06	4	1
17.5261	0	0	337	LastDelay	0.000734144	734.144	1	1
17.5261	0	0	337	FullDelay	5.91868	5.91868e+06	4	1
17.5371	0	0	372	LastDelay	0.000698144	698.144	1	1
17.5371	0	0	372	FullDelay	1.95976	1.95976e+06	2	1
17.559	0	0	40	LastDelay	0.000698144	698.144	1	1
17.559	0	0	40	FullDelay	14.5438	1.45438e+07	9	1
17.658	0	0	175	LastDelay	0.000743144	743.144	1	1
17.658	0	0	175	FullDelay	9.77737	9.77737e+06	6	1
17.6693	0	0	387	LastDelay	0.000752144	752.144	1	1
17.6693	0	0	387	FullDelay	1.72913	1.72913e+06	2	1
17.6748	0	0	388	LastDelay	0.000752144	752.144	1	1
17.6748	0	0	388	FullDelay	1.72909	1.72909e+06	2	1
17.6859	0	0	188	LastDelay	0.000734144	734.144	1	1
17.6859	0	0	188	FullDelay	9.64523	9.64523e+06	6	1
17.7301	0	0	360	LastDelay	0.000752144	752.144	1	1
17.7301	0	0	360	FullDelay	3.9181	3.9181e+06	3	1
17.7846	0	0	363	LastDelay	0.000743144	743.144	1	1
17.7846	0	0	363	FullDelay	3.81804	3.81804e+06	3	1
17.916	0	0	46	LastDelay	0.000707144	707.144	1	1
17.916	0	0	46	FullDelay	14.0102	1.40102e+07	9	1
17.9707	0	0	194	LastDelay	0.000752144	752.144	1	1
17.9707	0	0	194	FullDelay	9.68777	9.68777e+06	6	1
18.0367	0	0	162	LastDelay	0.000734144	734.144	1	1
18.0367	0	0	162	FullDelay	11.0989	1.10989e+07	7	1
18.1136	0	0	262	LastDelay	0.000707144	707.144	1	1
18.1136	0	0	262	FullDelay	8.23962	8.23962e+06	5	1
18.1249	0	0	221	LastDelay	0.000725144	725.144	1	1
18.1249	0	0	221	FullDelay	9.43451	9.43451e+06	6	1
18.2238	0	0	214	LastDelay	0.000725144	725.144	1	1
18.2238	0	0	214	FullDelay	9.57188	9.57188e+06	6	1
18.235	0	0	22	LastDelay	0.000734144	734.144	1	1
18.235	0	0	22	FullDelay	15.4456	1.54456e+07	10	1
18.4007	0	0	271	LastDelay	0.000743144	743.144	1	1
18.4007	0	0	271	FullDelay	8.43306	8.43306e+06	5	1
18.4227	0	0	272	LastDelay	0.000761144	761.144	1	1
18.4227	0	0	272	FullDelay	8.44384	8.44384e+06	5	1
18.4447	0	0	17	LastDelay	0.000716144	716.144	1	1
18.4447	0	0	17	FullDelay	16.5901	1.65901e+07	11	1
18.4885	0	0	281	LastDelay	0.000752144	752.144	1	1
18.4885	0	0	281	FullDelay	8.33933	8.33933e+06	5	1
18.5049	0	0	283	LastDelay	0.000734144	734.144	1	1
18.5049	0	0	283	FullDelay	8.17962	8.17962e+06	5	1
18.5544	0	0	111	LastDelay	0.000752144	752.144	1	1
18.5544	0	0	111	FullDelay	12.8861	1.28861e+07	8	1
18.6759	0	0	288	LastDelay	0.000734144	734.144	1	1
18.6759	0	0	288	FullDelay	8.32318	8.32318e+06	5	1
18.6976	0	0	291	LastDelay	0.000761144	761.144	1	1
18.6976	0	0	291	FullDelay	8.32822	8.32822e+06	5	1
18.7087	0	0	292	LastDelay	0.000752144	752.144	1	1
18.7087	0	0	292	FullDelay	8.33383	8.33383e+06	5	1
19.0825	0	0	310	LastDelay	0.000743144	743.144	1	1
19.0825	0	0	310	FullDelay	8.22918	8.22918e+06	5	1
19.0936	0	0	314	LastDelay	0.000698144	698.144	1	1
19.0936	0	0	314	FullDelay	8.02599	8.02599e+06	5	1
19.1816	0	0	347	LastDelay	0.000761144	761.144	1	1
19.1816	0	0	347	FullDelay	5.96448	5.96448e+06	4	1
19.2091	0	0	182	LastDelay	0.000752144	752.144	1	1
19.2091	0	0	182	FullDelay	11.29	1.129e+07	7	1
19.2421	0	0	66	LastDelay	0.000734144	734.144	1	1
19.2421	0	0	66	FullDelay	14.8977	1.48977e+07	9	1
19.3084	0	0	327	LastDelay	0.000743144	743.144	1	1
19.3084	0	0	327	FullDelay	7.82745	7.82745e+06	5	1
19.3192	0	0	342	LastDelay	0.000743144	743.144	1	1
19.3192	0	0	342	FullDelay	6.30534	6.30534e+06	4	1
19.3301	0	0	36	LastDelay	0.000734144	734.144	1	1
19.3301	0	0	36	FullDelay	16.359	1.6359e+07	10	1
19.517	0	0	357	LastDelay	0.000752144	752.144	1	1
19.517	0	0	357	FullDelay	5.82629	5.82629e+06	4	1
19.654	0	0	362	LastDelay	0.000725144	725.144	1	1
19.654	0	0	362	FullDelay	5.69861	5.69861e+06	4	1
19.7198	0	0	167	LastDelay	0.000761144	761.144	1	1
19.7198	0	0	167	FullDelay	12.7543	1.27543e+07	8	1
19.7639	0	0	365	LastDelay	0.000743144	743.144	1	1
19.7639	0	0	365	FullDelay	5.7751	5.7751e+06	4	1
20.3624	0	0	279	LastDelay	0.000707144	707.144	1	1
20.3624	0	0	279	FullDelay	10.2242	1.02242e+07	6	1
20.8777	0	0	300	LastDelay	0.000734144	734.144	1	1
20.8777	0	0	300	FullDelay	10.1622	1.01622e+07	6	1
21.0037	0	0	304	LastDelay	0.000752144	752.144	1	1
21.0037	0	0	304	FullDelay	10.2274	1.02274e+07	6	1
21.0149	0	0	307	LastDelay	0.000689144	689.144	1	1
21.0149	0	0	307	FullDelay	10.178	1.0178e+07	6	1
21.2349	0	0	349	LastDelay	0.000743144	743.144	1	1
21.2349	0	0	349	FullDelay	8.00119	8.00119e+06	5	1
21.2456	0	0	250	LastDelay	0.000752144	752.144	1	1
21.2456	0	0	250	FullDelay	11.8667	1.18667e+07	7	1
21.2899	0	0	174	LastDelay	0.000725144	725.144	1	1
21.2899	0	0	174	FullDelay	13.4148	1.34148e+07	8	1
21.323	0	0	380	LastDelay	0.000698144	698.144	1	1
21.323	0	0	380	FullDelay	5.69675	5.69675e+06	4	1
21.3944	0	0	371	LastDelay	0.000752144	752.144	1	1
21.3944	0	0	371	FullDelay	5.88335	5.88335e+06	4	1
21.4055	0	0	269	LastDelay	0.000752144	752.144	1	1
21.4055	0	0	269	FullDelay	11.4875	1.14875e+07	7	1
21.4162	0	0	76	LastDelay	0.000752144	752.144	1	1
21.4162	0	0	76	FullDelay	17.0167	1.70167e+07	10	1
21.5269	0	0	189	LastDelay	0.000761144	761.144	1	1
21.5269	0	0	189	FullDelay	13.4751	1.34751e+07	8	1
21.5599	0	0	381	LastDelay	0.000743144	743.144	1	1
21.5599	0	0	381	FullDelay	5.91716	5.91716e+06	4	1
21.6702	0	0	364	LastDelay	0.000761144	761.144	1	1
21.6702	0	0	364	FullDelay	7.6926	7.6926e+06	5	1
21.725	0	0	86	LastDelay	0.000734144	734.144	1	1
21.725	0	0	86	FullDelay	16.9356	1.69356e+07	10	1
22.0052	0	0	232	LastDelay	0.000734144	734.144	1	1
22.0052	0	0	232	FullDelay	13.2323	1.32323e+07	8	1
22.0934	0	0	254	LastDelay	0.000761144	761.144	1	1
22.0934	0	0	254	FullDelay	12.2634	1.22634e+07	7	1
22.2475	0	0	1	LastDelay	0.000698144	698.144	1	1
22.2475	0	0	1	FullDelay	20.7442	2.07442e+07	23	1
22.7966	0	0	296	LastDelay	0.000725144	725.144	1	1
22.7966	0	0	296	FullDelay	12.3942	1.23942e+07	7	1
22.8848	0	0	31	LastDelay	0.000743144	743.144	1	1
22.8848	0	0	31	FullDelay	19.9798	1.99798e+07	12	1
22.8959	0	0	114	LastDelay	0.000761144	761.144	1	1
22.8959	0	0	114	FullDelay	17.1345	1.71345e+07	10	1
23.2249	0	0	355	LastDelay	0.000752144	752.144	1	1
23.2249	0	0	355	FullDelay	9.88102	9.88102e+06	6	1
23.3788	0	0	373	LastDelay	0.000725144	725.144	1	1
23.3788	0	0	373	FullDelay	7.79607	7.79607e+06	5	1
23.5323	0	0	359	LastDelay	0.000761144	761.144	1	1
23.5323	0	0	359	FullDelay	9.73128	9.73128e+06	6	1
24.5114	0	0	110	LastDelay	0.000752144	752.144	1	1
24.5114	0	0	110	FullDelay	18.8539	1.88539e+07	11	1
24.5992	0	0	59	LastDelay	0.000725144	725.144	1	1
24.5992	0	0	59	FullDelay	20.5291	2.05291e+07	12	1
24.9509	0	0	301	LastDelay	0.000761144	761.144	1	1
24.9509	0	0	301	FullDelay	14.2189	1.42189e+07	8	1
25.0489	0	0	353	LastDelay	0.000707144	707.144	1	1
25.0489	0	0	353	FullDelay	11.771	1.1771e+07	7	1
25.104	0	0	320	LastDelay	0.000698144	698.144	1	1
25.104	0	0	320	FullDelay	13.9703	1.39703e+07	8	1
25.148	0	0	33	LastDelay	0.000752144	752.144	1	1
25.148	0	0	33	FullDelay	22.2207	2.22207e+07	13	1
25.1588	0	0	252	LastDelay	0.000707144	707.144	1	1
25.1588	0	0	252	FullDelay	15.7464	1.57464e+07	9	1
25.2694	0	0	351	LastDelay	0.000761144	761.144	1	1
25.2694	0	0	351	FullDelay	12.0138	1.20138e+07	7	1
25.2913	0	0	330	LastDelay	0.000761144	761.144	1	1
25.2913	0	0	330	FullDelay	13.7442	1.37442e+07	8	1
25.4233	0	0	376	LastDelay	0.000752144	752.144	1	1
25.4233	0	0	376	FullDelay	9.82421	9.82421e+06	6	1
25.5551	0	0	208	LastDelay	0.000761144	761.144	1	1
25.5551	0	0	208	FullDelay	16.991	1.6991e+07	10	1
25.5991	0	0	150	LastDelay	0.000761144	761.144	1	1
25.5991	0	0	150	FullDelay	19.0131	1.90131e+07	11	1
25.698	0	0	145	LastDelay	0.000743144	743.144	1	1
25.698	0	0	145	FullDelay	19.1393	1.91393e+07	11	1
25.9629	0	0	264	LastDelay	0.000698144	698.144	1	1
25.9629	0	0	264	FullDelay	16.078	1.6078e+07	9	1
26.1826	0	0	44	LastDelay	0.000716144	716.144	1	1
26.1826	0	0	44	FullDelay	22.299	2.2299e+07	13	1
26.3254	0	0	259	LastDelay	0.000761144	761.144	1	1
26.3254	0	0	259	FullDelay	16.468	1.6468e+07	9	1
27.0293	0	0	253	LastDelay	0.000761144	761.144	1	1
27.0293	0	0	253	FullDelay	17.4853	1.74853e+07	10	1
27.1279	0	0	329	LastDelay	0.000734144	734.144	1	1
27.1279	0	0	329	FullDelay	15.6306	1.56306e+07	9	1
27.1389	0	0	339	LastDelay	0.000761144	761.144	1	1
27.1389	0	0	339	FullDelay	14.2463	1.42463e+07	8	1
27.4374	0	0	383	LastDelay	0.000761144	761.144	1	1
27.4374	0	0	383	FullDelay	11.7723	1.17723e+07	7	1
27.5089	0	0	377	LastDelay	0.000734144	734.144	1	1
27.5089	0	0	377	FullDelay	11.8988	1.18988e+07	7	1
27.5751	0	0	154	LastDelay	0.000752144	752.144	1	1
27.5751	0	0	154	FullDelay	20.967	2.0967e+07	12	1
27.6527	0	0	227	LastDelay	0.000752144	752.144	1	1
27.6527	0	0	227	FullDelay	18.9294	1.89294e+07	11	1
27.9061	0	0	198	LastDelay	0.000761144	761.144	1	1
27.9061	0	0	198	FullDelay	19.5785	1.95785e+07	11	1
28.2583	0	0	97	LastDelay	0.000734144	734.144	1	1
28.2583	0	0	97	FullDelay	22.98	2.298e+07	13	1
28.2803	0	0	236	LastDelay	0.000761144	761.144	1	1
28.2803	0	0	236	FullDelay	19.2763	1.92763e+07	11	1
28.5545	0	0	112	LastDelay	0.000734144	734.144	1	1
28.5545	0	0	112	FullDelay	22.8754	2.28754e+07	13	1
28.7089	0	0	294	LastDelay	0.000761144	761.144	1	1
28.7089	0	0	294	FullDelay	18.3229	1.83229e+07	10	1
29.1812	0	0	322	LastDelay	0.000734144	734.144	1	1
29.1812	0	0	322	FullDelay	17.9596	1.79596e+07	10	1
29.3138	0	0	331	LastDelay	0.000752144	752.144	1	1
29.3138	0	0	331	FullDelay	17.7557	1.77557e+07	10	1
29.374	0	0	333	LastDelay	0.000761144	761.144	1	1
29.374	0	0	333	FullDelay	17.794	1.7794e+07	10	1
29.5498	0	0	82	LastDelay	0.000734144	734.144	1	1
29.5498	0	0	82	FullDelay	25.1174	2.51174e+07	14	1
29.979	0	0	200	LastDelay	0.000743144	743.144	1	1
29.979	0	0	200	FullDelay	21.6296	2.16296e+07	12	1
30.4573	0	0	282	LastDelay	0.000716144	716.144	1	1
30.4573	0	0	282	FullDelay	20.2859	2.02859e+07	11	1
30.6992	0	0	293	LastDelay	0.000761144	761.144	1	1
30.6992	0	0	293	FullDelay	20.3187	2.03187e+07	11	1
30.9748	0	0	303	LastDelay	0.000743144	743.144	1	1
30.9748	0	0	303	FullDelay	20.2093	2.02093e+07	11	1
31.3385	0	0	369	LastDelay	0.000752144	752.144	1	1
31.3385	0	0	369	FullDelay	15.8828	1.58828e+07	9	1
31.5974	0	0	358	LastDelay	0.000716144	716.144	1	1
31.5974	0	0	358	FullDelay	17.8626	1.78626e+07	10	1
31.8949	0	0	196	LastDelay	0.000725144	725.144	1	1
31.8949	0	0	196	FullDelay	23.5896	2.35896e+07	13	1
32.2362	0	0	55	LastDelay	0.000743144	743.144	1	1
32.2362	0	0	55	FullDelay	28.2538	2.82538e+07	16	1
33.1282	0	0	326	LastDelay	0.000734144	734.144	1	1
33.1282	0	0	326	FullDelay	21.8572	2.18572e+07	12	1
33.2602	0	0	350	LastDelay	0.000725144	725.144	1	1
33.2602	0	0	350	FullDelay	20.0212	2.00212e+07	11	1
33.4584	0	0	336	LastDelay	0.000716144	716.144	1	1
33.4584	0	0	336	FullDelay	21.8565	2.18565e+07	12	1
33.9977	0	0	204	LastDelay	0.000725144	725.144	1	1
33.9977	0	0	204	FullDelay	25.5829	2.55829e+07	14	1
34.3165	0	0	242	LastDelay	0.000725144	725.144	1	1
34.3165	0	0	242	FullDelay	25.1585	2.51585e+07	14	1
35.7691	0	0	195	LastDelay	0.000743144	743.144	1	1
35.7691	0	0	195	FullDelay	27.475	2.7475e+07	15	1
36.0111	0	0	210	LastDelay	0.000698144	698.144	1	1
36.0111	0	0	210	FullDelay	27.4253	2.74253e+07	15	1
38.3875	0	0	102	LastDelay	0.000743144	743.144	1	1
38.3875	0	0	102	FullDelay	32.9605	3.29605e+07	18	1
40.2355	0	0	265	LastDelay	0.000707144	707.144	1	1
40.2355	0	0	265	FullDelay	30.3395	3.03395e+07	16	1
40.2742	0	0	257	LastDelay	0.000725144	725.144	1	1
40.2742	0	0	257	FullDelay	30.4277	3.04277e+07	16	1
40.3015	0	0	258	LastDelay	0.000689144	689.144	1	1
40.3015	0	0	258	FullDelay	30.4495	3.04495e+07	16	1
41.2196	0	0	323	LastDelay	0.000752144	752.144	1	1
41.2196	0	0	323	FullDelay	29.9868	2.99868e+07	16	1
41.2583	0	0	171	LastDelay	0.000752144	752.144	1	1
41.2583	0	0	171	FullDelay	33.4163	3.34163e+07	18	1
41.732	0	0	146	LastDelay	0.000743144	743.144	1	1
41.732	0	0	146	FullDelay	35.168	3.5168e+07	19	1
43.2319	0	0	348	LastDelay	0.000689144	689.144	1	1
43.2319	0	0	348	FullDelay	30.0092	3.00092e+07	16	1
43.5897	0	0	5	LastDelay	0.000752144	752.144	1	1
43.5897	0	0	5	FullDelay	41.9381	4.19381e+07	25	1
45.208	0	0	344	LastDelay	0.000725144	725.144	1	1
45.208	0	0	344	FullDelay	32.1722	3.21722e+07	17	1
48.2185	0	0	20	LastDelay	0.000761144	761.144	1	1
48.2185	0	0	20	FullDelay	45.451	4.5451e+07	25	1
49.9742	0	0	164	LastDelay	0.000752144	752.144	1	1
49.9742	0	0	164	FullDelay	43.0253	4.30253e+07	23	1
51.0282	0	0	309	LastDelay	0.000725144	725.144	1	1
51.0282	0	0	309	FullDelay	40.1803	4.01803e+07	21	1
51.5129	0	0	385	LastDelay	0.000743144	743.144	1	1
51.5129	0	0	385	FullDelay	35.7928	3.57928e+07	19	1
51.941	0	0	161	LastDelay	0.000752144	752.144	1	1
51.941	0	0	161	FullDelay	45.0087	4.50087e+07	24	1
54.3038	0	0	241	LastDelay	0.000752144	752.144	1	1
54.3038	0	0	241	FullDelay	45.1788	4.51788e+07	24	1
56.1289	0	0	95	LastDelay	0.000698144	698.144	1	1
56.1289	0	0	95	FullDelay	50.8725	5.08725e+07	27	1
56.4253	0	0	56	LastDelay	0.000752144	752.144	1	1
56.4253	0	0	56	FullDelay	52.388	5.2388e+07	28	1
56.4363	0	0	273	LastDelay	0.000734144	734.144	1	1
56.4363	0	0	273	FullDelay	46.4463	4.64463e+07	24	1
63.2028	0	0	341	LastDelay	0.000734144	734.144	1	1
63.2028	0	0	341	FullDelay	50.2551	5.02551e+07	26	1
76.1376	0	0	25	LastDelay	0.000734144	734.144	1	1
76.1376	0	0	25	FullDelay	73.3151	7.33151e+07	39	1
